"","1972-02-12 07:00:00","1972-02-13 07:00:00","1972-02-14 07:00:00","1972-02-15 07:00:00","1972-02-16 07:00:00","1972-02-17 07:00:00","1972-02-18 07:00:00","1972-02-19 07:00:00","1972-02-20 07:00:00","1972-02-21 07:00:00","1972-02-22 07:00:00","1972-02-23 07:00:00","1972-02-24 07:00:00","1972-02-25 07:00:00","1972-02-26 07:00:00","1972-02-27 07:00:00","1972-02-28 07:00:00","1972-02-29 07:00:00","1972-03-01 07:00:00","1972-03-02 07:00:00","1972-03-03 07:00:00"
"T+50",0.0534347159951295,0.0555716285920913,0.054867400083682,0.054220862660885,0.0573188204637862,0.0574857816536388,0.0565001984409071,0.0565631359001123,0.0557411703052108,0.0553436512963921,0.0558785825465248,0.055118845154062,0.0543986571370113,0.0541227482034675,0.0546443717192409,0.0544928292258902,0.0538968272156346,0.0535859590726939,0.0530668422727559,0.0535960710597474,0.0570168806929311
"T+51",0.05355471144194,0.0556390019819323,0.054951879404841,0.0543212478779233,0.0573446892178998,0.0575077509156522,0.0565453523066859,0.056606797164641,0.0558044587122224,0.0554165377946751,0.0559385694035779,0.0551971909698165,0.0544946487011669,0.0542255644787445,0.0547343157776542,0.0545864996793624,0.0540052589282173,0.0537021582691167,0.0531961192547003,0.053712016846359,0.0570498302645348
"T+52",0.0536716940341274,0.0557047505359472,0.0550342947851994,0.0544191505312007,0.0573699530511343,0.0575292079081597,0.0565894351505551,0.0566494239575657,0.0558662254837375,0.0554876591706366,0.0559971175732808,0.0552736315940549,0.0545882743502181,0.0543258333108341,0.0548220532088493,0.0546778655276058,0.05411099241073,0.0538154485145734,0.0533221267766953,0.0538250605963155,0.0570820053157584
"T+53",0.0537857462833088,0.0557689153786247,0.055114699808661,0.054514636627073,0.0573946263710051,0.0575501647633865,0.05663247320752,0.0566910415633037,0.0559265089002277,0.0555570604661136,0.0560542630733314,0.0553482160390487,0.0546795965753786,0.0544236226791847,0.0549076417709837,0.0547669874309352,0.05421410027806,0.0539259090186716,0.0534449556476888,0.0539352813006699,0.0571134244839519
"T+54",0.0538969480762055,0.0558315364973076,0.0551931465074996,0.05460777017773,0.0574187232295731,0.0575706333174687,0.0566744920298745,0.0567316746109948,0.0559853461953387,0.0556247854587456,0.0561100409452939,0.0554209919210214,0.0547686760017974,0.0545189984961974,0.0549911375250677,0.0548539242494326,0.0543146529041009,0.0540336164960798,0.0535646937170989,0.0540427554640719,0.0571441059375313
"T+55",0.0540053767781013,0.0558926527785008,0.0552696854156118,0.0546986132741432,0.0574422573327971,0.0575906251180917,0.056715516506924,0.0567713470932992,0.0560427735887245,0.055690876703308,0.0561644852847716,0.0554920055068586,0.0548555714556489,0.0546120246835601,0.0550725948945222,0.0549387331070755,0.0544127185063209,0.0541386452634853,0.0536814259954841,0.0541475572013027,0.057174067388757
"T+56",0.0541111073311178,0.0559523020427739,0.0553443656195066,0.0547872261556627,0.0574652420496125,0.0576101514319115,0.0567555708840417,0.0568100823845672,0.0560988263176385,0.0557553755713943,0.0562176292704605,0.0555613017588946,0.0549403400282056,0.054702763245036,0.0551520667221353,0.0550214694530125,0.054508363226302,0.0542410673317716,0.0537952347689311,0.0542497583290556,0.0572033261061173
"T+57",0.0542142123476278,0.0560105210783231,0.0554172348071508,0.0548736672764553,0.0574876904207449,0.0576292232517672,0.0567946787810875,0.0568479032584062,0.0561535386673398,0.0558183222895276,0.0562695051921331,0.0556289243778746,0.0550230371370592,0.0547912743359103,0.0552296043245576,0.0551021871201424,0.0546016512064874,0.0543409524937088,0.0539061997075653,0.0543494284532531,0.0572318989263307
"T+58",0.0543147621991055,0.0560673456732566,0.0554883393147819,0.0549579933689601,0.0575096151672692,0.0576478513036904,0.0568328632102128,0.0568848319046692,0.0562069440003699,0.0558797559757778,0.0563201444776033,0.055694915844184,0.0551037165846511,0.0548776163292861,0.0553052575444685,0.0551809383811461,0.0546926446633593,0.0544383684074269,0.0540143979685598,0.0544466350521692,0.0572598022659814
"T+59",0.0544128251006906,0.056122810646663,0.0555577241717928,0.0550402595045286,0.0575310286989212,0.0576660460537186,0.0568701465930784,0.0569208899458873,0.0562590747847504,0.0559397146749582,0.0563695777187149,0.0557593174574305,0.0551824306142557,0.0549618458794061,0.0553790748005369,0.0552577740021065,0.0547814039572524,0.054533380675925,0.0541199042939879,0.0545414435556091,0.0572870521328009
"T+60",0.0545084671917233,0.0561769498785199,0.0556254331437873,0.0551205191514044,0.0575519431221704,0.0576838177145191,0.0569065507775066,0.0569560984531681,0.0563099626211498,0.055998235392467,0.0564178346963985,0.0558221693744612,0.0552592299635553,0.0550440179821669,0.0554511031352912,0.0553327432938454,0.0548679876589962,0.0546260529228488,0.0542227911038403,0.0546339174203762,0.0573136641366089
"T+61",0.0546017526124871,0.0562297963384937,0.0556915087738972,0.0551988242301864,0.0575723702480627,0.0577011762518281,0.0569420970535914,0.0569904779615812,0.0563596382690675,0.0560553541268399,0.0564649444048376,0.0558835106458897,0.055334163915935,0.0551241860329781,0.0555213882610068,0.0554058941610991,0.0549524526135636,0.0547164468647552,0.0543231285845039,0.0547241182022436,0.057339653499925
"T+62",0.0546927435773835,0.0562813821136832,0.0557559924224488,0.0552752251669112,0.0575923215998396,0.0577181313907131,0.0569768061692865,0.0570240484850508,0.0564081316720763,0.0561111059010731,0.0565109350747817,0.0559433792512066,0.0554072803496174,0.0552024018821131,0.0555899746037135,0.0554772731496434,0.0550348540008935,0.0548046223800649,0.054420984772976,0.0548121056246312,0.0573650350682628
"T+63",0.0547815004447415,0.0563317384353529,0.0558189243050593,0.0553497709438817,0.0576118084203411,0.0577346926216618,0.0570106983454935,0.0570568295307723,0.0564554719821661,0.0561655247927741,0.0565558341960433,0.0560018121325399,0.0554786257847498,0.0552787158876844,0.0556569053454169,0.0555469254914753,0.0551152453940422,0.054890637574892,0.0545164256370705,0.0548979376441753,0.0573898233201181
"T+64",0.0548680817834563,0.0563808957047019,0.0558803435292408,0.0554225091483599,0.0576308416792008,0.0577508692065043,0.0570437932906666,0.0570888401131746,0.056501687583227,0.0562186439631936,0.0565996685392141,0.0560588452271296,0.0555482454285491,0.0553531769663705,0.0557222224646241,0.0556148951481494,0.05519367881481,0.0549745488459263,0.0546095151518519,0.054981670513364,0.0574140323766615
"T+65",0.0549525444366354,0.0564288835177099,0.0559402881295823,0.0554934860192344,0.057649432079838,0.0577666701841738,0.0570761102149548,0.0571200987674413,0.0565468061137093,0.0562704956851901,0.0566424641766322,0.0561145134985761,0.0556161832186039,0.0554258326420129,0.0557859667752572,0.0556812248523627,0.055270204786978,0.0550564109405305,0.0547003153725174,0.0550633588404041,0.0574376760111454
"T+66",0.0550349435824173,0.0564757306891016,0.055998795101579,0.0555627464917684,0.0576675900662546,0.0577821043763096,0.0571076678438979,0.0571506235626103,0.0565908544884952,0.0563211113701746,0.0566842465026329,0.0561688509669208,0.0556824818644268,0.0554967290921921,0.055848177964034,0.0557459561478751,0.0553448723872823,0.055136277014208,0.0547888865039329,0.0551430556464673,0.0574607676580355
"T+67",0.0551153327921209,0.0565214652754674,0.0560559004341729,0.0556303342405238,0.0576853258296429,0.057797180392709,0.0571384844316929,0.0571804321142657,0.0566338589200161,0.056370521594081,0.0567250402531117,0.0562218907376098,0.0557471828873435,0.0555659111928895,0.0559088946263906,0.0558091294278479,0.0554177292942453,0.0552141986855806,0.0548752869670119,0.0552208124204617,0.0574833204218765
"T+68",0.0551937640858688,0.0565661145975753,0.0561116391410641,0.055696291720555,0.0577026493148094,0.0578119066366311,0.0571685777740474,0.0572095415968379,0.0566758449386458,0.0564187561224059,0.0567648695244285,0.0562736650293948,0.0558103266588017,0.0556334225613293,0.0559681543010146,0.0558707839716768,0.0554888218349748,0.0552902260890122,0.0549595734621167,0.0552966791714583,0.0575053470858995
"T+69",0.0552702879858216,0.0566097052619108,0.0561660452908499,0.0557606602069574,0.0577195702264217,0.0578262913099578,0.0571979652206351,0.0572379687555258,0.0567168374124009,0.056465843934357,0.0568037577916785,0.0563242052012153,0.0558719524371763,0.0556993055970942,0.0560259935030573,0.0559309579803934,0.0555581950300362,0.0553644079250028,0.0550418010296466,0.0553707044788986,0.0575268601203825
"T+70",0.05534495356715,0.0566522631814745,0.0562191520360471,0.0558234798328517,0.0577360980350834,0.0578403424182169,0.0572266636871671,0.057265729917855,0.0567568605659765,0.0565118132461505,0.0568417279263579,0.0563735417781111,0.0559320984031437,0.0557636015215998,0.0560824477560846,0.0559896886107032,0.0556258926364954,0.0554367915084684,0.0551220231079684,0.0554429355406984,0.0575478716907691
"T+71",0.0554178085068635,0.0566938135958705,0.0562709916410456,0.0558847896258811,0.0577522419832419,0.0578540677754693,0.0572546896670949,0.0572928410048848,0.0567959379991443,0.056556691533493,0.0568788022134453,0.0564217044762046,0.0559908016936944,0.0558263504160085,0.056137551622827,0.056047012007724,0.0556919571892242,0.0555074228150188,0.0552002915888332,0.0555134182193579,0.0575683936655557
"T+72",0.0554888991306075,0.0567343810907142,0.056321595509044,0.0559446275432921,0.0577680110909351,0.0578674750090674,0.0572820592429562,0.0573193175420771,0.0568340927045377,0.0566005055532822,0.0569150023679246,0.0564687222267967,0.0560480984348472,0.0558875912576594,0.0561913387347837,0.0561029633364872,0.0557564300405561,0.0555763465253339,0.055276656870415,0.0555821970861791,0.0575884376239542
"T+73",0.0555582704575335,0.0567739896163862,0.0563709942080109,0.0560030305056672,0.0577834141613819,0.0578805715642859,0.057308788097378,0.0573451746698388,0.0568713470848514,0.0566432813645607,0.0569503495507707,0.0565146231996118,0.0561040237731271,0.0559473619550855,0.0562438418207326,0.0561575768122574,0.055819351398372,0.0556436060677364,0.0553511679080978,0.0556493154636874,0.057608014863337
"T+74",0.0556259662433394,0.0568126625061614,0.056419217495715,0.0560600344293729,0.0577984597864205,0.0578933647088304,0.0573348915237478,0.0573704271537488,0.0569077229694751,0.0566850443487525,0.0569848643844171,0.0565594348252303,0.056158611905863,0.0560056993816854,0.0562950927341968,0.0562108857297268,0.0558807603626939,0.0557092436590504,0.0554238722631284,0.0557148154663477,0.057627136406472
"T+75",0.0556920290215742,0.0568504224937358,0.0564662943438665,0.0561156742577834,0.0578131563518002,0.0579058615372263,0.0573603844365663,0.0573950893944821,0.0569432416305863,0.0567258192292139,0.0570185669677292,0.0566031838167428,0.0562118961103611,0.0560626394081135,0.056345122479913,0.0562629224911339,0.055940694960858,0.0557733003438325,0.055494816149247,0.0557787380396579,0.0576458130085545
"T+76",0.0557565001432909,0.056887291730177,0.056512252961405,0.0561699839913364,0.0578275120423305,0.0579180689750924,0.0573852813814912,0.0574191754374394,0.0569779237987222,0.056765630090124,0.0570514768904981,0.0566458961906579,0.056263908772003,0.056118216933448,0.0563939612393476,0.0563137186333557,0.0559991921813345,0.0558358160320535,0.0555640444773998,0.0558411229977024,0.0576640551640417
"T+77",0.0558194198151312,0.0569232918003194,0.0565571208169745,0.0562229967164743,0.0578415348468913,0.0579299937833024,0.0574095965450833,0.0574426989820946,0.0570117896778511,0.056804500394745,0.057083613247476,0.0566875972870961,0.0563146814113191,0.0561724659151944,0.0564416383953006,0.0563633048540197,0.0560562880062596,0.0558968295353079,0.055631600898629,0.0559020090592372,0.0576818731132969
"T+78",0.0558808271359173,0.0569584437386283,0.0566009246606166,0.0562747446335228,0.0578552325633107,0.0579416425620371,0.0574333437642663,0.0574656733910674,0.0570448589599626,0.0568424530030755,0.05711499465197,0.0567283117892981,0.0563642447100819,0.0562254193981766,0.0564881825556386,0.0564117110366774,0.0561120174427386,0.0559563786016208,0.0556975278452351,0.0559614338823797,0.05769927684905
"T+79",0.0559407601318235,0.056992768044551,0.0566436905447169,0.0563252590835526,0.0578686128031105,0.0579530217547306,0.0574565365355077,0.0574881116989334,0.057077150839194,0.0568795101889209,0.0571456392490091,0.0567680637424764,0.0564126285364621,0.0562771095423666,0.0565336215761938,0.0564589662750827,0.0561664145529771,0.0560144999489194,0.0557618665702944,0.0560194340979687,0.0577162761226775
"T+80",0.0559992557901948,0.0570262846973763,0.0566854438442354,0.056374570574271,0.0578816829961273,0.0579641376519139,0.0574791880237338,0.0575100266207769,0.0571086840255131,0.0569156936564065,0.0571755647281032,0.0568068765720369,0.0564598619692904,0.0563275676497009,0.0565779825828645,0.0565050988966122,0.056219512483296,0.056071229297233,0.0558246571856148,0.0560760453416571,0.0577328804503116
"T+81",0.0560563500920771,0.0570590131706209,0.0567262092762498,0.0564227088049865,0.0578944503950106,0.0579749963949589,0.0575013110709837,0.0575314305604991,0.0571394767579698,0.0569510245559515,0.057204788335606,0.056844773101195,0.0565059733214611,0.0563768241899286,0.056621291992951,0.0565501364848651,0.0562713434920776,0.0561266013996786,0.0558859386982055,0.0561313022847965,0.05774909911878
"T+82",0.0561120780435194,0.0570909724459604,0.0567660109188409,0.0564697026906846,0.0579069220796014,0.0579856039797246,0.0575229182048149,0.057552335618886,0.0571695468175373,0.0569855234997289,0.0572333268866991,0.056881775568012,0.056550990162517,0.056424908825533,0.0566635755357594,0.0565941059014769,0.0563219389766948,0.0561806500722913,0.0559457490453312,0.0561852386641701,0.0577649411913842
"T+83",0.0561664737057034,0.0571221810267223,0.0568048722293463,0.0565155803852566,0.0579191049611962,0.0579959662601103,0.0575440216464664,0.0575727536014465,0.057198911539554,0.0570192105766273,0.0572611967770093,0.0569179056418729,0.0565949393404489,0.0564718504357682,0.056704858272503,0.0566370333071821,0.0563713294994651,0.0562334082227494,0.0560041251282203,0.0562378873106253,0.05778041551352
"T+84",0.0562195702239574,0.0571526569509571,0.0568428160620075,0.056560369303915,0.057931005786699,0.0580060889515158,0.0575646333187879,0.0575926960260278,0.0572275878257834,0.0570521053667371,0.0572884139938722,0.0569531844394288,0.0566378470027427,0.0565176771398493,0.0567451646155311,0.0566789441821542,0.0564195448126757,0.0562849078780465,0.0560611028444889,0.0562892801766577,0.0577955307181455
"T+85",0.0562713998557016,0.0571824178041036,0.0568798646850363,0.056604096144831,0.057942631142664,0.0580159776342137,0.0575847648539435,0.0576121741302143,0.0572555921561043,0.0570842269553768,0.0573149941272565,0.056987632540025,0.0566797386167073,0.0565624163193305,0.0567845183469118,0.0567198633456555,0.0564666138827174,0.0563351802111567,0.0561167171193417,0.0563394483629917,0.0578102952311014
"T+86",0.0563219939973753,0.0572114807312629,0.0569160397971206,0.0566467869100279,0.0579539874592333,0.0580256377566347,0.0576044276008965,0.0576311988785186,0.0572829405998461,0.0571155939466776,0.0573409523803591,0.0570212700006332,0.056720638989111,0.0566060946397086,0.0568229426363961,0.0567598149750244,0.056512564913368,0.0563842555667381,0.0561710019356063,0.0563884221442029,0.0578247172762874
"T+87",0.0563713832103913,0.0572398624490959,0.0569513625433952,0.0566884669255594,0.0579650810139714,0.0580350746385688,0.0576236326326827,0.0576497809693699,0.0573096488267803,0.057146224476744,0.0573663035798838,0.0570541163703081,0.0567605722851559,0.0566487380712812,0.0568604600587868,0.0567988226240264,0.0565574253682613,0.0564321634859168,0.0562239903626541,0.0564362309934253,0.0578388048807001
"T+88",0.0564195972461582,0.0572675792573569,0.0569858535308952,0.0567291608610041,0.0579759179356011,0.0580442934742852,0.0576423907534793,0.0576679308419073,0.0573357321177816,0.0571761362264034,0.0573910621860139,0.0570861907041864,0.0567995620468173,0.0566903719092938,0.0568970926107365,0.0568369092405949,0.0566012219925749,0.0564789327301912,0.0562757145842584,0.0564829036061821,0.0578525658793357
"T+89",0.0564666650702149,0.0572946470500777,0.0570195328435144,0.0567688927483037,0.0579865042076412,0.0580532993355723,0.0576607125054756,0.0576856586825838,0.0573612053751701,0.0572053464335625,0.0574152423020905,0.0571175115770448,0.0568376312105734,0.056731020793403,0.0569328617269986,0.0568740971839877,0.0566439808339722,0.0565245913044959,0.0563262059254379,0.0565284679233779,0.0578660079199618
"T+90",0.0565126148855125,0.0573210813264144,0.0570524200564859,0.0568076859999711,0.0579968456719518,0.0580620971747007,0.0576786081755519,0.0577029744315872,0.0573860831327448,0.0572338719051839,0.057438857684005,0.0571480970964338,0.0568748021245499,0.0567707087264847,0.0569677882961493,0.0569104082413792,0.0566857272628272,0.0565691664794592,0.0563754948783303,0.0565729511534896,0.0578791384677624
"T+91",0.0565574741548819,0.0573468972011674,0.0570845342504048,0.0568455634266946,0.0580069480321867,0.0580706918273108,0.0576960878017734,0.0577198877890832,0.0574103795655214,0.0572617290288962,0.0574619217493171,0.0571779649154034,0.0569110965651024,0.056809459092814,0.0570018926758054,0.0569458636439139,0.0567264859917638,0.0566126848128901,0.0564236111271392,0.0566163797939878,0.0578919648098596
"T+92",0.056601269622722,0.0573721094149885,0.0571158940248084,0.0568825472543614,0.0580168168571586,0.0580790880152276,0.0577131611797033,0.0577364082212872,0.0574341084991814,0.0572889337842515,0.0574844475861071,0.0572071322448354,0.0569465357528597,0.056847294675642,0.0570351947073537,0.05698048408224,0.0567662810945364,0.0566551721705261,0.056470583572194,0.0566587796520234,0.057904494059716
"T+93",0.0566440273359393,0.0573967323442841,0.0571465175113323,0.056918659140525,0.0580264575841164,0.0580872903492044,0.057729837868543,0.0577525449663691,0.0574572834192456,0.0573155017536426,0.0575064479615708,0.0572356158653968,0.0569811403682472,0.056884237674193,0.0570677137302131,0.0570142897215442,0.0568051360242795,0.0566966537460738,0.0565164403531626,0.0567001758644078,0.0579167331614207
"T+94",0.0566857726641734,0.057420780010826,0.0571764223864569,0.0569539201903358,0.0580358755219398,0.0580953033315974,0.0577461271971031,0.057768307040197,0.0574799174799788,0.0573414481328923,0.0575279353303674,0.0572634321391274,0.0570149305665124,0.0569203097201063,0.057099468595645,0.0570473002161063,0.056843073631151,0.0567371540805698,0.0565612088714518,0.0567405929169171,0.0579286888938627
"T+95",0.0567265303193348,0.0574442660910792,0.0572056258838596,0.0569883509719585,0.058045075854252,0.0581031313589726,0.0577620382696106,0.0577837032419246,0.0575020235130375,0.0573667877415258,0.0575489218427262,0.0572905970206765,0.0570479259922709,0.056955531893343,0.0571304776801319,0.0570795347233927,0.0568801161793938,0.0567766970810917,0.0566049158118305,0.0567800546629483,0.0579403678747954
"T+96",0.0567663243744847,0.057467203925258,0.0572341448063877,0.0570219715314943,0.0580540636424532,0.0581107787246482,0.0577775799713591,0.0577987421594268,0.057523614035866,0.057391535032738,0.0575694193523225,0.057317126068199,0.0570801457935907,0.05698992473758,0.0571607588983368,0.0571110119177052,0.056916285363839,0.0568153060388433,0.0566475871633092,0.0568185843415523,0.0579517765647943
"T+97",0.0568051782820845,0.0574896065261166,0.0572619955376653,0.0570548014074277,0.0580628438286767,0.0581182496211724,0.0577927609742037,0.0578134321745888,0.0575447012598522,0.0574157041030653,0.0575894394239292,0.0573430344539248,0.0571116086356331,0.0570235082751094,0.0571903297156613,0.0571417500034024,0.0569516023258722,0.0568530036466418,0.0566892482393048,0.0568562045948703,0.0579629212711116
"T+98",0.0568431148916377,0.057511486587487,0.057289194053347,0.057086859644616,0.0580714212386706,0.0581255481427396,0.057807589741909,0.0578277814684521,0.0575652970982493,0.0574393087017735,0.0576089933408504,0.0573683369744123,0.0571423327138657,0.0570563020212645,0.0572192071604173,0.0571717667277099,0.0569860876688839,0.0568898120158285,0.0567299236971227,0.056892937484996,0.0579738081514315
"T+99",0.0568801564667517,0.057532856492569,0.0573157559320328,0.0571181648078377,0.0580798005846061,0.0581326782875468,0.0578220745353516,0.0578417980262231,0.0575854131738727,0.0574623622399706,0.0576280921121467,0.0573930480604964,0.0571723357668649,0.0570883249983874,0.0572474078356243,0.0572010793931333,0.0570197614732241,0.056925752692627,0.0567696375567829,0.0569288045102877,0.0579844432175266
"T+100",0.0569163247016396,0.0575537283219836,0.057341696365853,0.0571487349949184,0.0580879864678154,0.0581396439600903,0.057836223417583,0.057855489642147,0.057605060826577,0.0574848777994531,0.0576467464796564,0.0574171817869435,0.0572016350887217,0.0571195957493589,0.0572749479304476,0.0572297048694901,0.0570526433106804,0.056960846673971,0.0568084132192159,0.0569638266211509,0.0579948323388215
